process_nm,tmus,texture_rate,rops,pixel_rate,direct_x,shader,open_gl,memory_mb,memory_speed_mhz,memory_type,memory_bandwidth_gbs,boost_clock_mhz,psu_w,min_ram_mb,recom_ram_mb,min_vram_mb,recom_vram_mb,min_os,recom_os,min_direct_x,recom_direct_x,min_hdd_mb,recom_hdd_mb,release_date,name
28.0,20.0,21.0,,8.0,11.1,5.0,4.25,2048.0,1076.0,4.0,34.45,525.0,375.0,,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,,,2014-03-29,Radium
28.0,52.0,51.0,24.0,23.5,11.6,5.0,4.35,2048.0,1375.0,5.0,132.8,1005.0,400.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,3072.0,3072.0,2018-05-24,Raft
52.5,40.0,26.0,8.0,7.5,10.5,4.0,3.25,768.0,1050.0,4.0,67.2,,425.0,2048.0,4096.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,25600.0,25600.0,2011-10-07,Rage
15.0,172.0,269.0,60.0,96.0,12.05,5.0,4.45,8192.0,1251.0,1.5,256.15,841.5,550.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,51200.0,51200.0,2019-05-14,Rage 2
15.0,172.0,269.0,60.0,96.0,12.05,5.0,4.45,8192.0,1251.0,1.5,256.15,841.5,550.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,51200.0,51200.0,2019-09-26,Rage 2 - Rise of the Ghosts
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-02-05,Rage Some More!
52.5,40.0,26.0,8.0,7.5,10.5,4.0,3.25,768.0,1050.0,4.0,67.2,,425.0,2048.0,4096.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2012-12-18,Rage: The Scorchers
15.0,172.0,269.0,60.0,96.0,12.05,5.0,4.45,8192.0,1251.0,1.5,256.15,841.5,550.0,16384.0,16384.0,6144.0,8192.0,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,2048.0,2048.0,2021-07-15,Ragnarock
65.0,64.0,43.0,16.0,11.0,10.0,3.0,3.3,512.0,1100.0,3.0,70.4,,450.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,5120.0,10240.0,2013-05-01,Ragnarok Online 2
55.0,36.0,25.0,16.0,11.5,10.05,4.05,3.15,768.0,1113.0,3.5,71.25,,450.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,8192.0,8192.0,2012-03-31,RaiderZ
28.0,136.0,137.5,48.0,48.5,11.15,5.0,4.3,4096.0,1376.0,5.0,256.15,516.5,625.0,4096.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,10240.0,10240.0,2017-09-22,Raiders of the Broken Planet
40.0,8.0,6.0,,3.0,11.05,5.0,4.25,768.0,899.0,4.0,21.6,,300.0,1024.0,2048.0,,,Windows XP 32-bit,Windows 10 64-bit,10.0,10.0,1331.2,1331.2,2020-11-11,Raiders! Forsaken Earth
28.0,96.0,95.0,28.0,28.0,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,490.0,475.0,4096.0,4096.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,4096.0,4096.0,2019-11-18,Railroad Corporation
,,,,,7.55,0.7,1.2999999999999998,96.0,375.0,,6.0,,,,1024.0,,,Windows 98,,8.0,8.0,1536.0,1536.0,2003-10-27,Railroad Tycoon 3
28.0,128.0,126.5,32.0,32.0,11.1,5.0,4.2,2560.0,1438.5,5.0,228.15,529.0,575.0,4096.0,8192.0,2048.0,2048.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,7168.0,7168.0,2018-01-26,Railway Empire
47.5,44.0,33.0,8.0,9.0,10.5,4.5,3.55,1024.0,1050.0,4.0,67.2,,425.0,1024.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,10.0,3072.0,,2013-11-11,Rain Blood Chronicles: Mirage
15.0,172.0,269.0,60.0,96.0,12.05,5.0,4.45,8192.0,1251.0,1.5,256.15,841.5,550.0,8192.0,16384.0,4096.0,8192.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,1024.0,1024.0,2021-07-07,Rain Island: Orange
28.0,144.0,158.0,64.0,71.0,12.0,5.0,4.4,6144.0,1626.5,5.0,304.2,608.0,550.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,10240.0,12288.0,2019-10-04,Rain of Reflections: Chapter 1
34.0,36.0,34.0,16.0,15.5,11.05,5.0,4.199999999999999,1536.0,1225.0,5.0,78.4,,425.0,2048.0,4096.0,1024.0,2048.0,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,1024.0,1024.0,2021-04-15,Rain on Your Parade
17.5,96.0,142.5,44.0,62.5,12.0,5.7,4.5,4096.0,1751.5,5.5,224.2,1511.5,475.0,4096.0,8192.0,1024.0,4096.0,Windows 8 64-bit,Windows 10 64-bit,10.0,10.0,4096.0,8192.0,2021-10-05,Rainbow Billy: The Curse of the Leviathan
13.0,116.0,175.0,40.0,64.5,12.05,5.6,4.55,7168.0,2000.5,5.0,224.05,1562.5,475.0,8192.0,16384.0,4096.0,6144.0,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,87040.0,87040.0,2022-01-20,Rainbow Six Extraction
28.0,120.0,122.0,32.0,32.5,11.1,5.0,4.2,2560.0,1501.0,5.0,240.15,1015.0,500.0,6144.0,8192.0,1024.0,2048.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,51200.0,51200.0,2021-01-01,Rainbow Six: Parasite
13.0,120.0,181.5,40.0,64.0,12.05,2.5,2.25,5120.0,1625.0,5.5,256.0,1555.0,475.0,8192.0,16384.0,4096.0,4096.0,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,61440.0,61440.0,2021-01-01,Rainbow Six: Quarantine
28.0,120.0,122.0,32.0,32.5,11.1,5.0,4.2,2560.0,1501.0,5.0,240.15,1015.0,500.0,6144.0,8192.0,1024.0,2048.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,51200.0,51200.0,2015-12-01,Rainbow Six: Siege
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2012-07-20,Rainy Day
15.0,112.0,159.5,40.0,61.5,12.05,5.0,4.5,7168.0,2001.0,5.0,224.1,1487.5,450.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,3072.0,3072.0,2020-10-15,Raji: An Ancient Epic
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-12-29,RambleRumble
34.0,64.0,59.0,24.0,22.5,11.05,5.0,4.199999999999999,2048.0,1312.5,5.0,128.0,,475.0,2048.0,4096.0,512.0,2.0,Windows XP 32-bit,Windows XP 64-bit,10.0,10.0,8192.0,10240.0,2014-02-21,Rambo
14.0,112.0,179.5,40.0,65.5,12.05,5.5,4.55,7168.0,2001.0,5.0,224.1,1627.0,450.0,8192.0,12288.0,,,Windows 10 64-bit,Windows 10 64-bit,12.0,12.0,15360.0,15360.0,2021-03-04,Ranch Simulator
32.5,24.0,15.5,6.0,4.0,10.5,4.5,3.0999999999999996,256.0,916.5,3.0,36.55,,200.0,2048.0,4096.0,,,Windows XP 32-bit,Windows XP 64-bit,9.0,9.0,3072.0,3072.0,2014-11-12,Randals Monday
12.0,116.0,189.5,40.0,67.5,12.05,6.1,4.6,7168.0,2000.5,5.0,224.05,1665.0,475.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,40960.0,40960.0,2021-01-01,Ratchet and Clank: Rift Apart
28.0,36.0,37.0,16.0,16.5,11.1,5.0,4.25,1024.0,1187.5,5.0,76.0,,425.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,10.0,11.0,2048.0,2048.0,2020-12-16,Ratropolis
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-01-21,Ratz Instagib
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2012-03-03,Ravage Online
60.0,52.0,33.5,22.0,14.0,10.05,4.05,2.6500000000000004,704.0,949.5,4.0,113.55,,500.0,1536.0,2048.0,,,Windows XP 32-bit,Windows Vista 32-bit,9.0,9.0,3072.0,3072.0,2012-10-17,Ravaged
40.0,72.0,57.5,32.0,26.0,11.0,5.0,4.15,1536.0,1125.5,5.0,144.05,,475.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,15360.0,15360.0,2012-10-17,Ravaged: Zombie Apocalypse
28.0,52.0,49.0,24.0,22.5,11.15,5.0,4.300000000000001,2048.0,1275.0,5.0,120.0,542.5,400.0,2048.0,6144.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,15360.0,15360.0,2017-05-18,Ravenfield
28.0,120.0,114.0,32.0,30.5,11.1,5.0,4.2,2560.0,1438.5,5.0,228.15,490.0,550.0,4096.0,8192.0,512.0,2048.0,Windows Vista 32-bit,Windows 8 64-bit,11.0,11.0,15360.0,17408.0,2015-01-30,Ravens Cry
21.0,160.0,185.5,64.0,72.0,12.05,5.0,4.5,5120.0,1751.5,5.0,280.3,1171.0,525.0,8192.0,16384.0,,,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,10240.0,10240.0,2016-07-15,Raw Data
47.5,44.0,33.0,8.0,9.0,10.5,4.5,3.55,1024.0,1050.0,4.0,67.2,,425.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,10.0,3072.0,3072.0,2013-01-07,Rawbots
60.0,24.0,16.0,16.0,10.5,10.05,4.05,2.7,384.0,865.0,3.0,55.35,,425.0,2048.0,4096.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,6144.0,6144.0,2013-08-30,Rayman Legends
72.5,12.0,7.5,,3.5,10.0,4.0,2.6,256.0,700.0,3.0,22.4,,375.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,7168.0,7168.0,2012-03-30,Rayman Origins
47.5,44.0,33.0,8.0,9.0,10.5,4.5,3.55,1024.0,1050.0,4.0,67.2,,425.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,10.0,2048.0,2048.0,2015-01-01,Rays The Dead
21.0,80.0,97.5,40.0,47.5,12.0,2.5,2.25,4096.0,1751.5,5.0,168.2,1226.5,450.0,6144.0,8192.0,,,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,7168.0,7168.0,2019-08-30,Re:Legend
65.0,16.0,8.5,8.0,5.0,10.0,4.0,3.05,384.0,780.0,4.0,35.5,,350.0,3072.0,4096.0,,,Windows XP 64-bit,Windows 10 64-bit,7.0,9.0,2048.0,2048.0,2020-10-14,Re:Turn - One Way Trip
21.0,136.0,169.0,48.0,59.5,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1241.0,475.0,4096.0,8192.0,,,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,12288.0,12288.0,2021-01-28,Re:ZERO -Starting Life in Another World- The Prophecy of the Throne
28.0,132.0,141.5,60.0,65.0,12.0,5.0,4.4,6144.0,1626.5,5.0,304.2,589.0,550.0,8192.0,16384.0,2048.0,4096.0,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,51200.0,51200.0,2016-09-13,ReCore
34.0,56.0,50.5,24.0,21.0,11.05,5.0,4.15,1024.0,1250.5,5.0,112.05,,450.0,4096.0,4096.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,3072.0,3072.0,2020-11-18,ReRoad
15.0,112.0,165.0,40.0,62.5,12.05,5.0,4.5,7168.0,2001.0,5.0,224.1,1524.5,450.0,8192.0,8192.0,2048.0,6144.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,51200.0,51200.0,2021-12-17,Ready or Not
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-04-01,Real Horror Stories
40.0,24.0,19.0,,6.0,11.0,5.0,4.1,1024.0,1000.0,5.0,64.0,,400.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,10.0,1024.0,1024.0,2013-07-24,Real Soccer Online
20.0,12.0,6.5,,2.0,9.55,3.05,2.6,640.0,885.0,3.0,75.35000000000001,,150.0,1024.0,2048.0,,,Windows XP 32-bit,,9.0,9.0,2560.0,2560.0,2013-12-05,Real World Racing
55.0,4.0,3.0,,3.0,10.0,4.1,3.3,,,3.0,,,,,,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2012-02-24,Really Big Sky
40.0,72.0,57.5,32.0,26.0,11.0,5.0,4.15,1536.0,1125.5,5.0,144.05,,475.0,2048.0,4096.0,768.0,,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,10240.0,10240.0,2018-06-05,Realm Royale
40.0,8.0,4.5,,2.0,9.5,3.0,2.05,256.0,840.0,3.0,42.55,,175.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,1024.0,2011-01-01,Realm of the Titans
28.0,72.0,69.0,28.0,26.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 32-bit,10.0,11.0,5120.0,5120.0,2013-07-30,Realms of Arkania: Blade of Destiny
21.0,124.0,158.0,44.0,54.5,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1259.0,500.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,8192.0,8192.0,2020-11-18,Realpolitiks II
72.5,18.0,9.5,12.0,6.5,10.0,3.5,2.6,512.0,650.0,2.5,37.6,,475.0,2048.0,4096.0,,,Windows 7 32-bit,Windows 7 32-bit,9.0,10.0,1024.0,2048.0,2014-02-08,Reaper: Tale Of A Pale Swordsman
14.0,52.0,70.0,24.0,33.5,12.05,,2.25,2048.0,1751.0,5.0,112.05,1365.0,375.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,10.0,11.0,2048.0,2048.0,2019-09-17,Rebel Cops
28.0,80.0,81.5,28.0,28.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,4096.0,8192.0,,,Windows Vista 64-bit,Windows 7 64-bit,9.0,9.0,20480.0,20480.0,2015-10-20,Rebel Galaxy
28.0,80.0,81.5,28.0,28.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,4096.0,8192.0,,,Windows Vista 64-bit,Windows 7 64-bit,9.0,9.0,20480.0,20480.0,2019-08-13,Rebel Galaxy Outlaw
28.0,80.0,83.5,28.0,29.5,11.15,5.0,4.3,2048.0,1451.0,5.0,161.7,1041.5,475.0,2048.0,4096.0,,,Windows 7 32-bit,Windows 10 64-bit,11.0,11.0,1024.0,2048.0,2019-10-15,Rebel Inc: Escalation
47.5,44.0,33.0,8.0,9.0,10.5,4.5,3.55,1024.0,1050.0,4.0,67.2,,425.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,10.0,5120.0,5120.0,2015-01-01,Rebirth
60.0,36.0,23.0,16.0,10.0,10.05,4.05,2.6500000000000004,512.0,946.5,3.0,60.6,,425.0,2048.0,4096.0,,,Windows 7 64-bit,Windows 10 64-bit,9.0,9.0,9216.0,9216.0,2020-07-31,Rebirth Online
65.0,64.0,37.0,28.0,16.0,10.0,4.0,2.1,896.0,999.0,3.0,111.9,,500.0,1024.0,2048.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,,,,2013-04-29,Receiver
28.0,96.0,95.0,28.0,28.0,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,490.0,475.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 10 64-bit,10.0,10.0,4096.0,4096.0,2020-04-14,Receiver 2
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-02-06,Reclaimed: Capture the log
60.0,32.0,21.0,14.0,9.5,10.05,4.05,2.7,384.0,865.0,3.0,48.150000000000006,,425.0,,1024.0,,,Windows 10 32-bit,Windows 10 64-bit,10.0,10.0,,,2020-01-17,Red Bow
15.0,112.0,159.5,40.0,61.5,12.05,5.0,4.5,5120.0,1876.0,5.0,208.1,1487.5,425.0,8192.0,12288.0,2000.0,6000.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,153600.0,153600.0,2019-11-05,Red Dead Redemption 2
21.0,52.0,62.0,24.0,28.5,12.05,2.5,2.25,1024.0,1701.5,2.5,52.9,1194.0,350.0,2048.0,4096.0,,,Windows Vista 32-bit,Windows 10 64-bit,11.0,11.0,2048.0,3072.0,2019-12-19,Red Eclipse 2
15.0,112.0,165.0,40.0,62.5,12.05,5.0,4.5,7168.0,2001.0,5.0,224.1,1524.5,450.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,40960.0,40960.0,2021-01-01,Red Faction Evolution
60.0,40.0,27.5,16.0,11.5,10.05,4.05,2.7,768.0,850.0,3.5,54.400000000000006,,525.0,2048.0,4096.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,7680.0,8192.0,2011-06-03,Red Faction: Armageddon
60.0,40.0,27.5,16.0,11.5,10.05,4.05,2.7,768.0,850.0,3.5,54.400000000000006,,525.0,2048.0,4096.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2011-07-19,Red Faction: Armageddon - Path To War
60.0,36.0,22.5,16.0,10.5,10.05,4.05,2.7,384.0,865.0,3.0,55.35,,425.0,1024.0,2048.0,,,Windows XP 32-bit,Windows Vista 32-bit,9.0,10.0,15360.0,15360.0,2009-09-18,Red Faction: Guerrilla
60.0,36.0,22.5,16.0,10.5,10.05,4.05,2.7,384.0,865.0,3.0,55.35,,425.0,1024.0,2048.0,,,Windows XP 32-bit,Windows Vista 32-bit,9.0,10.0,15360.0,15360.0,2019-07-03,Red Faction: Guerrilla Re-Mars-tered
28.0,144.0,156.0,64.0,70.0,12.05,5.0,4.45,6144.0,1625.0,5.0,304.0,595.0,300.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,3072.0,3072.0,2018-11-10,Red Matter
52.5,50.0,31.0,22.0,13.5,10.5,4.5,2.6500000000000004,704.0,1074.5,4.0,92.75,,475.0,2048.0,3072.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,8192.0,8192.0,2011-09-13,Red Orchestra 2: Heroes of Stalingrad
,,,,,9.55,3.55,2.35,64.0,175.0,1.5,5.6,,,1024.0,1024.0,,,Windows XP 32-bit,,9.0,9.0,2048.0,,2006-03-14,Red Orchestra: Ostfront 41-45
28.0,176.0,162.5,56.0,52.0,11.15,5.0,4.3,3584.0,1376.0,5.0,304.2,451.0,675.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,7168.0,7168.0,2017-08-01,Redeemer
28.0,176.0,162.5,56.0,52.0,11.15,5.0,4.3,3584.0,1376.0,5.0,304.2,451.0,675.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,7168.0,7168.0,2019-07-19,Redeemer: Enhanced Edition
15.0,172.0,269.0,60.0,96.0,12.05,5.0,4.45,8192.0,1251.0,1.5,256.15,841.5,550.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,51200.0,51200.0,2023-01-01,Redfall
34.0,36.0,34.0,16.0,15.5,11.05,5.0,4.199999999999999,1536.0,1225.0,5.0,78.4,,425.0,4096.0,8192.0,1024.0,2048.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,1024.0,1024.0,2021-06-25,Redmatch 2
28.0,88.0,92.0,32.0,34.5,12.05,5.0,4.5,2048.0,1564.0,5.0,144.1,589.0,450.0,4096.0,8192.0,1024.0,2048.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,6144.0,6144.0,2016-09-02,Redout
21.0,124.0,152.5,44.0,53.5,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1222.0,475.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,14336.0,14336.0,2021-01-22,Redout: Space Assault
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-12-01,Redsun
60.0,32.0,18.5,14.0,9.0,10.05,4.05,2.7,320.0,815.0,3.0,45.75,,450.0,2048.0,3072.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,,,,2013-02-18,Reef Shot
46.5,44.0,30.5,8.0,8.5,10.6,4.5,3.2,256.0,983.5,3.0,45.85,418.0,350.0,1024.0,2048.0,,,Windows 7 32-bit,Windows 7 32-bit,8.0,8.0,,,2016-05-13,RefRain -prism memories-
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-11-04,Reflex
28.0,128.0,140.0,48.0,54.5,12.0,5.0,4.4,4096.0,1589.0,5.0,203.4,608.0,500.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,15360.0,15360.0,2019-12-20,Refuge
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-09-27,Refunktion
40.0,52.0,40.5,28.0,22.5,11.0,5.0,3.65,1024.0,1012.5,5.0,113.2,,450.0,4096.0,6144.0,512.0,,Windows 7 64-bit,Windows 7 64-bit,,,5120.0,5120.0,2017-05-18,Regalia: Of Men and Monarchs
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-12-22,Regeria Hope Episode 1
34.0,36.0,34.0,16.0,15.5,11.05,5.0,4.199999999999999,1536.0,1225.0,5.0,78.4,,425.0,2048.0,4096.0,,,Windows 7 32-bit,Windows 7 64-bit,11.0,11.0,1024.0,1024.0,2018-02-05,Regions of Ruin
15.0,172.0,269.0,60.0,96.0,12.05,5.0,4.45,8192.0,1251.0,1.5,256.15,841.5,550.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,12.0,4096.0,4096.0,2019-10-28,Reiko's Fragments
40.0,24.0,19.0,,6.0,11.0,5.0,4.1,1024.0,1000.0,5.0,64.0,,400.0,1024.0,2048.0,256.0,512.0,Windows 7 32-bit,Windows 7 64-bit,9.0,9.0,3072.0,3072.0,2014-01-28,Rekoil
28.0,108.0,113.5,44.0,48.0,11.55,5.0,4.35,3584.0,1501.5,5.0,232.2,1055.5,500.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,12288.0,12288.0,2020-08-04,Relicta
34.0,56.0,50.5,24.0,21.0,11.05,5.0,4.15,1024.0,1250.5,5.0,112.05,,450.0,2048.0,4096.0,,,Windows XP 32-bit,Windows Vista 64-bit,9.0,9.0,9216.0,9216.0,2013-06-07,Remember Me
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-08-07,Remind
75.0,4.0,1.5,,1.5,9.0,2.5,2.0,192.0,700.0,2.5,33.599999999999994,,375.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2011-05-01,Remington Super Slam Hunting Africa
,,,,,9.0,2.5,2.0,256.0,850.0,3.0,43.2,,175.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2011-05-03,Remington Super Slam Hunting Alaska
13.0,260.0,304.0,96.0,117.0,12.1,3.2,2.3,4096.0,1125.0,3.0,224.0,825.0,525.0,8192.0,16384.0,4096.0,8192.0,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,4096.0,5120.0,2021-07-12,Reminiscence
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-02-20,Remnant Z
21.0,124.0,152.5,44.0,53.5,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1222.0,475.0,8192.0,16384.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,40960.0,40960.0,2019-08-20,Remnant: From the Ashes
21.0,124.0,152.5,44.0,53.5,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1222.0,475.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,40960.0,40960.0,2020-08-20,Remnant: From the Ashes - Subject 2923
21.0,124.0,152.5,44.0,53.5,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1222.0,475.0,8192.0,16384.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,40960.0,40960.0,2020-04-28,Remnant: From the Ashes - Swamps of Corsus
15.0,172.0,269.0,60.0,96.0,12.05,5.0,4.45,8192.0,1251.0,1.5,256.15,841.5,550.0,6144.0,12288.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,25600.0,25600.0,2021-02-27,Remnants
15.0,112.0,159.5,40.0,61.5,12.05,5.0,4.5,7168.0,2001.0,5.0,224.1,1487.5,450.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,30720.0,30720.0,2020-10-13,Remothered: Broken Porcelain
40.0,16.0,11.0,,3.0,11.0,5.0,4.2,1024.0,900.0,3.0,28.8,,300.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,3072.0,3072.0,2013-01-22,Renaissance Heroes
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-07-04,Rencounter
47.5,50.0,36.0,16.0,11.5,10.5,4.5,3.1,768.0,1125.0,4.0,72.0,,450.0,2048.0,3072.0,,,Windows Vista 32-bit,Windows Vista 32-bit,9.0,10.0,10240.0,10240.0,2011-10-14,Renegade Ops
47.5,50.0,36.0,16.0,11.5,10.5,4.5,3.1,768.0,1125.0,4.0,72.0,,450.0,2048.0,3072.0,,,Windows Vista 32-bit,Windows Vista 32-bit,10.0,10.0,,,2011-12-19,Renegade Ops Coldstrike Campaign
