process_nm,tmus,texture_rate,rops,pixel_rate,direct_x,shader,open_gl,memory_mb,memory_speed_mhz,memory_type,memory_bandwidth_gbs,boost_clock_mhz,psu_w,min_ram_mb,recom_ram_mb,min_vram_mb,recom_vram_mb,min_os,recom_os,min_direct_x,recom_direct_x,min_hdd_mb,recom_hdd_mb,release_date,name,hard_filter_count,soft_filter_count,norm_texture_rate,norm_pixel_rate,norm_memory_bandwidth_gbs,norm_tmus,norm_rops,norm_memory_speed_mhz,norm_boost_clock_mhz,perf_feature_count,perf_score
67.5,6.0,3.0,,2.0,10.0,4.0,2.1,256.0,600.0,2.0,8.0,,150.0,2048.0,4096.0,,,Windows XP 64-bit,Windows 10 64-bit,10.0,10.0,1024.0,1024.0,2020-01-16,A Long Way Down,2,4,0.00395882818685669,0.006666666666666667,0.011037527593818985,0.017214397496087636,,0.2694813656502476,,5,0.0168326910631051
27.5,2.0,1.0,,1.0,9.55,3.55,2.4,128.0,137.5,1.0,2.2,,,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,3584.0,3584.0,2011-06-03,A New Beginning,2,4,0.000791765637371338,0.0022222222222222222,0.0025018395879323036,0.004694835680751174,,0.02840761011206672,,5,0.003578819032168448
40.0,6.0,4.0,,3.0,11.0,5.0,4.1,1536.0,716.5,3.0,18.65,,300.0,6144.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,9.0,11.0,1024.0,1024.0,2017-10-05,A New World: Kingdoms,2,4,0.0055423594615993665,0.011111111111111112,0.02671081677704194,0.017214397496087636,,0.3302058900182434,,5,0.02478353192649653
28.0,80.0,81.5,28.0,28.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,8192.0,16384.0,2048.0,4096.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,51200.0,51200.0,2022-01-01,A Plague Tale 2,2,5,0.12826603325415678,0.12444444444444444,0.21839587932303162,0.24882629107981222,0.20754716981132076,0.6609330205890018,0.10085714285714285,7,0.19816631337786958
28.0,80.0,81.5,28.0,28.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,8192.0,16384.0,2048.0,4096.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,51200.0,51200.0,2019-05-14,A Plague Tale: Innocence,2,5,0.12826603325415678,0.12444444444444444,0.21839587932303162,0.24882629107981222,0.20754716981132076,0.6609330205890018,0.10085714285714285,7,0.19816631337786958
28.0,80.0,81.5,28.0,28.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,8192.0,16384.0,2048.0,4096.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,51200.0,51200.0,2022-01-01,A Plague Tale: Requiem,2,5,0.12826603325415678,0.12444444444444444,0.21839587932303162,0.24882629107981222,0.20754716981132076,0.6609330205890018,0.10085714285714285,7,0.19816631337786958
60.0,12.0,7.0,,3.5,10.5,4.5,3.1500000000000004,384.0,750.0,3.0,17.6,,300.0,2048.0,3072.0,,,Windows Vista 32-bit,Windows Vista 32-bit,10.0,9.0,,,2012-01-18,A Sirius Game,2,4,0.010292953285827395,0.013333333333333334,0.025165562913907286,0.03599374021909233,,0.3476674485274954,,5,0.03366164063087119
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2014-05-28,A Story About My Uncle,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-02-14,A Stroke of Madness,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
,,,,,9.5,3.55,1.75,256.0,133.0,1.0,1.05,,,2048.0,4096.0,,,Windows XP 32-bit,Windows Vista 64-bit,9.0,9.0,1024.0,1024.0,2013-02-18,A Valley Without Wind 2,2,1,,,0.0008094186902133923,,,0.026062027625749284,,2,0.004592939392713475
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,,1024.0,,,Windows XP 32-bit,Windows Vista 32-bit,9.0,10.0,,,2012-12-19,A Virus Named TOM: Winter Wonderland,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
,,,,,8.55,1.7,1.45,128.0,200.0,,3.2,,,,1024.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,9.0,,,2012-08-01,A Virus Named Tom,2,1,,,0.003973509933774834,,,0.06098514464425332,,2,0.015566794084095661
28.0,48.0,42.5,16.0,14.0,11.1,5.0,4.25,1024.0,1237.5,5.0,79.2,,400.0,8192.0,16384.0,2048.0,2048.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,25600.0,25600.0,2018-03-23,A Way Out,2,5,0.0665083135391924,0.06,0.11582045621780722,0.1486697965571205,0.09433962264150944,0.601772217878551,,6,0.12546624837010442
21.0,60.0,71.0,24.0,28.5,12.05,2.5,2.25,2048.0,1751.5,2.5,56.1,1189.0,375.0,8192.0,12288.0,,,Windows 8 64-bit,Windows 10 64-bit,11.0,11.0,14336.0,14336.0,2019-11-06,A Year Of Rain,2,5,0.11163895486935867,0.12444444444444444,0.08182487122884474,0.18622848200312989,0.16981132075471697,0.8696898618712536,0.48514285714285715,7,0.20490874122750602
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-03-01,A wild new world,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,1024.0,128.0,128.0,Windows 7 32-bit,Windows 7 64-bit,9.0,9.0,,,2014-01-25,A-Men,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
27.5,2.0,1.0,,1.0,9.55,3.55,2.35,128.0,137.5,1.0,2.2,,,1024.0,1024.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,7168.0,7168.0,2011-09-23,A.I. War: Alien Bundle,2,4,0.000791765637371338,0.0022222222222222222,0.0025018395879323036,0.004694835680751174,,0.02840761011206672,,5,0.003578819032168448
27.5,2.0,1.0,,1.0,9.55,3.55,2.35,128.0,137.5,1.0,2.2,,,1024.0,1024.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2012-10-19,A.I. War: Ancient Shadows,2,4,0.000791765637371338,0.0022222222222222222,0.0025018395879323036,0.004694835680751174,,0.02840761011206672,,5,0.003578819032168448
27.5,2.0,1.0,,1.0,9.55,3.55,2.35,128.0,137.5,1.0,2.2,,,1024.0,1024.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2009-06-02,A.I. War: Fleet Command,2,4,0.000791765637371338,0.0022222222222222222,0.0025018395879323036,0.004694835680751174,,0.02840761011206672,,5,0.003578819032168448
27.5,2.0,1.0,,1.0,9.55,3.55,2.35,128.0,137.5,1.0,2.2,,,1024.0,1024.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,3072.0,3072.0,2010-01-13,A.I. War: The Zenith Remnant,2,4,0.000791765637371338,0.0022222222222222222,0.0025018395879323036,0.004694835680751174,,0.02840761011206672,,5,0.003578819032168448
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-02-13,A.V.,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
28.0,72.0,69.0,28.0,26.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,2048.0,6144.0,,,Windows 7 64-bit,Windows 7 64-bit,9.0,11.0,6144.0,6144.0,2016-08-02,ABZU,2,5,0.10847189231987332,0.11555555555555555,0.21839587932303162,0.2237871674491393,0.20754716981132076,0.6609330205890018,0.10085714285714285,7,0.18856134009559583
,,,,,9.0,3.0,2.0,256.0,645.0,3.0,30.25,,200.0,2048.0,3072.0,256.0,,Windows 7 32-bit,Windows 7 32-bit,9.0,9.0,,,2014-08-18,ACE: Arena Cyber Evolution,2,1,,,0.0437821927888153,,,0.29293719051342193,,2,0.11324942626818271
15.0,112.0,159.5,40.0,61.5,12.05,5.0,4.5,7168.0,2001.0,5.0,224.1,1487.5,450.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,12.0,10240.0,10240.0,2020-10-28,AGOS - A Game Of Space,2,5,0.2517814726840855,0.27111111111111114,0.32906548933039,0.3489827856025039,0.32075471698113206,0.9997393797237425,0.6557142857142857,7,0.40034382320151896
34.0,52.0,43.0,24.0,19.0,11.6,5.0,4.4,1536.0,1200.0,5.0,105.6,,450.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,20480.0,20480.0,2019-09-18,AI: The Somnium Files,2,5,0.06730007917656373,0.08222222222222222,0.15467255334805002,0.16118935837245696,0.16981132075471697,0.582225697159239,,6,0.15457362883707487
34.0,56.0,50.5,24.0,21.0,11.05,5.0,4.15,1024.0,1250.5,5.0,112.05,,450.0,8192.0,8192.0,1024.0,2048.0,Windows 8 64-bit,Windows 8 64-bit,11.0,11.0,2048.0,2048.0,2021-07-20,AKIBAS TRIP: Hellbound & Debriefed,2,5,0.0791765637371338,0.09111111111111111,0.16416482707873437,0.17370892018779344,0.16981132075471697,0.6085483450612458,,6,0.16643908720793327
28.0,56.0,59.5,32.0,34.5,12.05,5.0,4.45,2048.0,1526.5,5.0,142.5,1081.5,425.0,8192.0,16384.0,2048.0,3072.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,30720.0,30720.0,2020-08-14,ANAREA Battle Royale,2,5,0.0934283452098179,0.1511111111111111,0.20897718910963944,0.17370892018779344,0.24528301886792453,0.7524107375553818,0.4237142857142857,7,0.23541908204681924
34.0,20.0,17.0,,7.0,11.05,5.0,4.199999999999999,2048.0,850.0,3.0,20.0,,350.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,13312.0,13312.0,2018-05-08,AO International Tennis,2,4,0.026128266033254157,0.028888888888888888,0.02869757174392936,0.06103286384976526,,0.39979150377899403,,5,0.055541394235247565
34.0,20.0,17.0,,7.0,11.05,5.0,4.199999999999999,2048.0,850.0,3.0,20.0,,350.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,13312.0,13312.0,2020-01-09,AO Tennis 2,2,4,0.026128266033254157,0.028888888888888888,0.02869757174392936,0.06103286384976526,,0.39979150377899403,,5,0.055541394235247565
40.0,6.0,3.5,6.0,3.5,9.5,3.5,2.55,256.0,650.0,3.0,41.6,,475.0,2048.0,4096.0,,,Windows XP 32-bit,Windows XP 64-bit,9.0,9.0,15360.0,15360.0,2010-07-02,APB,2,5,0.004750593824228029,0.013333333333333334,0.060485651214128036,0.017214397496087636,1e-06,0.2955433932759969,,6,0.005187705892763167
40.0,6.0,3.5,6.0,3.5,9.5,3.5,2.55,256.0,650.0,3.0,41.6,,475.0,2048.0,4096.0,,,Windows XP 32-bit,Windows XP 64-bit,9.0,9.0,15360.0,15360.0,2011-09-30,APB: Reloaded,2,5,0.004750593824228029,0.013333333333333334,0.060485651214128036,0.017214397496087636,1e-06,0.2955433932759969,,6,0.005187705892763167
41.5,16.0,6.5,8.0,3.0,10.6,4.55,3.75,768.0,450.0,3.0,7.2,,150.0,2048.0,4096.0,,,Windows 7 32-bit,Windows 7 64-bit,11.0,11.0,10240.0,10240.0,2019-02-07,APE OUT,2,5,0.009501187648456057,0.011111111111111112,0.00986019131714496,0.048513302034428794,0.018867924528301886,0.19129528277299973,,6,0.023811403385836753
27.5,2.0,1.0,,1.0,9.55,3.55,2.35,128.0,137.5,1.0,2.2,,,1024.0,2048.0,,,Windows XP 32-bit,,9.0,9.0,,,2011-01-19,ARES: Extinction Agenda,2,4,0.000791765637371338,0.0022222222222222222,0.0025018395879323036,0.004694835680751174,,0.02840761011206672,,5,0.003578819032168448
21.0,124.0,158.0,44.0,54.5,12.0,5.0,4.45,6144.0,1876.5,5.0,240.2,1259.0,500.0,16384.0,16384.0,8000.0,8000.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,25600.0,30720.0,2018-03-22,ARK Park,2,5,0.2494061757719715,0.24,0.35275938189845474,0.3865414710485133,0.3584905660377358,0.9348449309356268,0.5251428571428571,7,0.3925529715383378
34.0,20.0,16.5,,6.5,11.5,5.0,4.25,1024.0,1125.0,5.0,52.0,,350.0,4096.0,8192.0,1024.0,,Windows 7 32-bit,Windows 8 64-bit,11.0,11.0,20480.0,20480.0,2017-12-02,ARK: Aberration,2,4,0.025336500395882817,0.02666666666666667,0.07579102281089035,0.06103286384976526,,0.5431326557206151,,5,0.07013915968968182
34.0,20.0,16.5,,6.5,11.5,5.0,4.25,1024.0,1125.0,5.0,52.0,,350.0,4096.0,8192.0,1024.0,,Windows 7 32-bit,Windows 8 64-bit,11.0,11.0,20480.0,20480.0,2016-09-01,ARK: Scorched Earth,2,4,0.025336500395882817,0.02666666666666667,0.07579102281089035,0.06103286384976526,,0.5431326557206151,,5,0.07013915968968182
28.0,96.0,95.0,32.0,31.5,11.1,5.0,4.2,2048.0,1351.0,5.0,172.95,490.0,500.0,8192.0,8192.0,2048.0,,Windows 7 64-bit,Windows 10 64-bit,10.0,11.0,61440.0,61440.0,2017-08-31,ARK: Survival Evolved,2,5,0.1496437054631829,0.13777777777777778,0.2537895511405445,0.29890453834115804,0.24528301886792453,0.6609330205890018,0.08571428571428572,7,0.21571213346495885
28.0,80.0,81.5,28.0,28.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,4096.0,8192.0,2048.0,,Windows 7 64-bit,Windows 8 64-bit,10.0,11.0,37888.0,37888.0,2016-03-17,ARK: Survival Of The Fittest,2,5,0.12826603325415678,0.12444444444444444,0.21839587932303162,0.24882629107981222,0.20754716981132076,0.6609330205890018,0.10085714285714285,7,0.19816631337786958
40.0,8.0,5.5,,3.0,11.05,5.0,4.25,1024.0,782.5,3.0,12.55,,350.0,3072.0,4096.0,1024.0,2048.0,Windows Vista 64-bit,Windows 7 64-bit,11.0,11.0,11264.0,11264.0,2016-02-09,ARSLAN: THE WARRIORS OF LEGEND,2,4,0.00791765637371338,0.011111111111111112,0.017733627667402503,0.023474178403755867,,0.3646077664842325,,5,0.026614211779644518
28.0,104.0,109.5,32.0,33.5,11.55,5.0,4.35,2048.0,1476.0,5.0,188.95,542.5,525.0,4096.0,8192.0,2048.0,,Windows 7 64-bit,Windows 10 64-bit,11.0,,102400.0,102400.0,2018-12-21,ATLAS,2,5,0.1726049089469517,0.14666666666666667,0.277336276674025,0.323943661971831,0.24528301886792453,0.726088089653375,0.11571428571428571,7,0.24074528308198204
40.0,6.0,4.0,,3.0,11.0,5.0,3.65,1536.0,650.0,3.0,17.6,,350.0,2048.0,2048.0,,,Windows Vista 32-bit,Windows 10 64-bit,11.0,11.0,2560.0,2560.0,2019-12-10,AVICII Invector,2,4,0.0055423594615993665,0.011111111111111112,0.025165562913907286,0.017214397496087636,,0.2955433932759969,,5,0.023952694882882708
28.0,72.0,72.5,28.0,28.0,11.55,5.0,4.35,2048.0,1451.0,5.0,161.7,1004.0,475.0,6144.0,6144.0,2048.0,8192.0,Windows 10 64-bit,Windows 10 64-bit,11.0,12.0,15360.0,15360.0,2021-09-28,AWAY: The Survival Series,2,5,0.11401425178147269,0.12222222222222222,0.23723325974981602,0.2237871674491393,0.20754716981132076,0.7130570758405004,0.37942857142857145,7,0.2366302013628914
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-09-24,AX:EL,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
67.5,16.0,4.5,8.0,2.0,10.05,4.05,2.6500000000000004,384.0,350.0,3.0,11.2,,175.0,2048.0,3072.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,10.0,4096.0,4096.0,2013-09-12,Aarklash: Legacy,2,5,0.006334125098970704,0.006666666666666667,0.015746872700515082,0.048513302034428794,0.018867924528301886,0.13917122752150118,,6,0.020956593353075523
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2012-03-27,Aaron Crane: Paintings Come Alive,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2015-02-24,Aarus Awakening,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-04-23,Abalone,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
34.0,60.0,57.5,24.0,22.0,11.5,5.0,4.25,1536.0,1313.5,5.0,116.15,,475.0,4096.0,6144.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,5120.0,15360.0,2018-02-21,Abandon Ship,2,5,0.09026128266033254,0.09555555555555556,0.17019867549668874,0.18622848200312989,0.16981132075471697,0.6413864998696899,,6,0.17605202684621335
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2013-06-19,Abandoned,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
15.0,112.0,165.0,40.0,62.5,12.05,5.0,4.5,7168.0,2001.0,5.0,224.1,1524.5,450.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,40960.0,40960.0,2021-01-01,Abandoned (2021),2,5,0.2604908946951702,0.27555555555555555,0.32906548933039,0.3489827856025039,0.32075471698113206,0.9997393797237425,0.6768571428571428,7,0.40506125521759806
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2015-07-29,Abducted,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-10-24,Abomination Tower,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,,2048.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,,,,2015-07-25,Absolute Drift,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
34.0,60.0,57.5,24.0,22.0,11.5,5.0,4.25,1536.0,1313.5,5.0,116.15,,475.0,8192.0,8192.0,1024.0,,Windows 7 64-bit,Windows 10 64-bit,9.0,11.0,7168.0,7168.0,2017-08-29,Absolver,2,5,0.09026128266033254,0.09555555555555556,0.17019867549668874,0.18622848200312989,0.16981132075471697,0.6413864998696899,,6,0.17605202684621335
60.0,48.0,29.5,24.0,15.0,10.05,4.05,2.7,640.0,968.5,3.0,97.4,,500.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,4096.0,4096.0,2014-05-06,Abyss Odyssey,2,5,0.04592240696753761,0.06444444444444444,0.14260485651214128,0.1486697965571205,0.16981132075471697,0.4615585092520198,,6,0.13040475634424317
21.0,24.0,25.0,8.0,12.5,12.0,5.0,4.3,1024.0,983.5,3.5,31.450000000000003,575.0,350.0,4096.0,4096.0,,,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,10240.0,10240.0,2020-12-17,Abyss Of The Sacrifice,2,5,0.038796516231195566,0.05333333333333334,0.04554819720382635,0.07355242566510173,0.018867924528301886,0.4693771175397446,0.13428571428571429,7,0.0700103445977726
28.0,132.0,141.5,60.0,65.0,12.0,5.0,4.4,6144.0,1626.5,5.0,304.2,589.0,550.0,8192.0,8192.0,4096.0,6144.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,30720.0,30720.0,2017-09-12,Accel World VS. Sword Art Online Deluxe Edition,2,5,0.22327790973871733,0.2866666666666667,0.44694628403237674,0.41158059467918623,0.5094339622641509,0.8045347928068803,0.1422857142857143,7,0.3532676631748642
40.0,76.0,59.0,36.0,26.0,11.0,5.0,4.1,1664.0,1106.0,5.0,154.95,,550.0,4096.0,4096.0,,,Windows Vista 64-bit,Windows 10 64-bit,11.0,11.0,17408.0,17408.0,2020-10-14,Accident,2,5,0.09263657957244656,0.11333333333333333,0.22729948491537894,0.23630672926447574,0.2830188679245283,0.5332290852228303,,6,0.2097284379777971
28.0,132.0,137.5,60.0,63.5,11.6,5.0,4.35,4096.0,1501.5,5.0,272.2,589.0,625.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,2048.0,2048.0,2016-10-18,Accounting,2,5,0.21694378463974665,0.28,0.39985283296541574,0.41158059467918623,0.5094339622641509,0.7393797237425072,0.1422857142857143,7,0.3409659458998561
28.0,48.0,52.5,16.0,17.5,11.6,5.0,4.4,2048.0,1487.5,5.0,95.2,542.5,375.0,4096.0,8192.0,2048.0,3072.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,61440.0,61440.0,2019-02-01,Ace Combat 7: Skies Unknown,2,5,0.08234362628661916,0.07555555555555556,0.1393671817512877,0.1486697965571205,0.09433962264150944,0.7320823560072973,0.11571428571428571,7,0.13954136233830453
60.0,36.0,22.5,16.0,10.5,10.05,4.05,2.7,384.0,865.0,3.0,55.35,,425.0,2048.0,4096.0,,,Windows XP 32-bit,Windows Vista 64-bit,9.0,9.0,16384.0,20480.0,2013-01-25,Ace Combat: Assault Horizon,2,5,0.03483768804433888,0.044444444444444446,0.08072111846946284,0.1111111111111111,0.09433962264150944,0.40761011206671877,,6,0.0900724050063461
60.0,8.0,4.0,,2.0,10.5,4.5,3.0999999999999996,128.0,200.0,2.5,3.2,,150.0,,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2012-12-12,Ace of Spades,2,4,0.0055423594615993665,0.006666666666666667,0.003973509933774834,0.023474178403755867,,0.06098514464425332,,5,0.011601614712225235
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,1024.0,,,Windows XP 32-bit,,9.0,9.0,2048.0,1024.0,2011-10-13,Aces High,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
,,,,,9.0,2.5,1.75,128.0,372.5,1.5,9.75,,,,1536.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,3072.0,3072.0,2010-02-25,Achtung Panzer: Kharkov 1943,2,1,,,0.013612950699043414,,,0.15089913995308835,,2,0.04532309072326647
,,,,,9.0,2.5,1.75,128.0,372.5,1.5,9.75,,,,1536.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,3072.0,3072.0,2011-11-01,Achtung Panzer: Operation Star,2,1,,,0.013612950699043414,,,0.15089913995308835,,2,0.04532309072326647
,,,,,9.0,2.5,1.75,128.0,372.5,1.5,9.75,,,,1536.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2012-01-03,Achtung Panzer: Operation Star - Sokolovo 1943,2,1,,,0.013612950699043414,,,0.15089913995308835,,2,0.04532309072326647
60.0,40.0,25.0,6.0,6.5,10.05,4.05,2.55,512.0,650.0,2.5,28.0,,400.0,4096.0,4096.0,,,Windows 7 64-bit,Windows 10 64-bit,10.0,10.0,2048.0,2048.0,2020-06-17,Across the Grooves,2,5,0.038796516231195566,0.02666666666666667,0.04047093451066961,0.12363067292644757,1e-06,0.2955433932759969,,6,0.01073434041523734
60.0,48.0,32.0,16.0,11.0,10.05,4.05,3.25,512.0,900.0,4.0,86.4,,450.0,2048.0,4096.0,512.0,2048.0,Windows Vista 32-bit,Windows 7 64-bit,10.0,11.0,10240.0,10240.0,2015-09-02,Act Of Aggression,2,5,0.0498812351543943,0.04666666666666667,0.12641648270787345,0.1486697965571205,0.09433962264150944,0.4258535314047433,,6,0.10985524649878288
34.0,56.0,50.5,24.0,21.0,11.05,5.0,4.15,1024.0,1250.5,5.0,112.05,,450.0,4096.0,4096.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,3072.0,3072.0,2020-10-07,Action Taimanin,2,5,0.0791765637371338,0.09111111111111111,0.16416482707873437,0.17370892018779344,0.16981132075471697,0.6085483450612458,,6,0.16643908720793327
28.0,18.0,15.0,,6.5,11.6,5.0,4.300000000000001,2048.0,900.0,3.0,21.6,390.0,350.0,8192.0,8192.0,2048.0,2048.0,Windows 8 64-bit,Windows 8 64-bit,11.0,11.0,5120.0,5120.0,2021-09-24,Actraiser Renaissance,2,4,0.022961203483768806,0.02666666666666667,0.03105224429727741,0.054773082942097026,,0.4258535314047433,0.02857142857142857,6,0.04828393183274069
28.0,48.0,53.5,16.0,17.5,11.6,5.0,4.4,2048.0,1487.5,5.0,95.2,1117.5,400.0,4096.0,8192.0,2048.0,6144.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,40960.0,40960.0,2023-01-01,Ad Infinitum,2,5,0.08392715756136183,0.07555555555555556,0.1393671817512877,0.1486697965571205,0.09433962264150944,0.7320823560072973,0.4442857142857143,7,0.16957142043943196
28.0,36.0,37.0,16.0,16.5,11.1,5.0,4.25,2048.0,1187.5,5.0,76.0,,450.0,4096.0,8192.0,2048.0,3072.0,Windows Vista 64-bit,Windows 10 64-bit,11.0,11.0,8192.0,8192.0,2019-08-10,Adam - Lost Memories,2,5,0.05779889152810768,0.07111111111111111,0.1111111111111111,0.1111111111111111,0.09433962264150944,0.5757101902528017,,6,0.11840726081470157
,,,,,9.5,3.55,1.75,128.0,137.5,2.0,4.4,,,,1024.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2012-03-09,Adams Venture 3: Revelations,2,1,,,0.005739514348785873,,,0.02840761011206672,,2,0.012768942237042252
