split,game_name,label_0,label_1,label_2,label_3
train,BossConstructor,345,54,296,27
train,Bossgard,137,26,119,10
train,Bot Colony,345,54,296,27
train,Bound By Flame,236,39,202,13
train,Boundless,264,44,234,11
train,Bowlbo: The Quest For Bing Bing,126,23,102,6
train,Bracken Tor: The Time of Tooth and Claw,358,59,308,25
train,Brave: The Video Game,293,48,247,24
train,Braveland Wizard,345,54,296,27
train,Bravely Default 2,125,22,105,4
train,Brawl Busters,354,58,304,23
train,Brawlhalla,345,54,296,27
train,Breached,293,47,253,18
train,Breathedge,124,23,102,4
train,Bret Airborne,380,62,332,30
train,Brian Lara International Cricket 2007,349,58,295,28
train,Brick-Force,472,59,483,22
train,BrickBlast U!,345,54,296,27
train,Bridge Constructor: The Walking Dead,238,40,208,11
train,Brigador,278,46,238,19
train,Bright Memory,114,21,99,7
train,Bright Memory: Infinite,37,9,36,3
train,Brink: Agents Of Change,213,38,179,10
train,Britannic: Patroness of the Mediterranean,121,22,100,5
train,Bro Falls: Ultimate Showdown,156,27,133,4
train,Broforce,274,44,240,11
train,Broken Age,217,38,181,15
train,Broken Lines,199,34,172,8
train,Broken Sword: The Serpents Curse,345,54,296,27
train,Broomstick League,169,29,147,9
train,Brothers in Blood: WW2 Co-op,229,39,194,14
train,Brothers: A Tale of Two Sons,274,44,240,11
train,Brukel,136,25,117,7
train,Brutal Legend,455,68,424,20
train,Brutal Nature,345,54,296,27
train,Bubsy: The Woolies Strike Back,193,36,160,12
train,Buddy Simulator 1984,263,44,226,14
train,Budget Cuts,90,16,77,7
train,Budget Cuts 2: Mission Insolvency,124,23,102,4
train,Bugsnax,126,23,102,6
train,Build-a-lot: On Vacation,345,54,296,27
train,Build-a-lot: The Elizabethan Era,345,54,296,27
train,Builders Of Egypt,165,29,143,8
train,Buildings Have Feelings Too!,304,51,254,25
train,Bulb Boy,223,37,190,11
train,Bullet Run,310,53,258,26
train,Bullet Train,345,54,296,27
train,BulletRage,196,29,167,14
train,Bulletstorm,231,37,200,13
train,Bulletstorm: Full Clip Edition,232,40,209,12
train,Bum Simulator,124,23,102,4
train,Bunny Park,188,33,155,13
train,Burn,483,56,506,22
train,Burndown,128,25,103,7
train,Burning Cars,333,56,285,24
train,Burnout Paradise Remastered,188,32,156,10
train,Burnout Paradise: The Ultimate Box,293,49,249,19
train,Burstfire,103,20,84,8
train,Bus Mechanic Simulator,169,30,141,13
train,Bus Simulator 16,186,33,155,13
train,Bus Simulator 18,186,33,155,13
train,Bus Simulator 2012,274,44,240,11
train,Bus Simulator 21,123,22,102,4
train,C-Ball,345,54,296,27
train,C9 Continent of the Ninth Seal,323,56,272,24
train,CARTONEROS,345,54,296,27
train,CODE2040,71,14,57,4
train,CSC | Space MMO,160,31,134,10
train,CaRPG,345,54,296,27
train,Cabal 2,257,43,218,16
train,Cabelas African Adventures,274,44,240,11
train,Cabelas Big Game Hunter 4,540,21,714,22
train,Cabelas Big Game Hunter 5: Platinum Series,540,21,714,22
train,Cabelas Big Game Hunter 6,540,21,714,22
train,Cabelas Big Game Hunter: 2004 Season,540,21,714,22
train,Cabelas Dangerous Hunts,540,21,714,22
train,Cabelas Dangerous Hunts 2013,294,47,259,16
train,Cabelas GrandSlam Hunting: 2004 Trophies,533,38,645,22
train,Cabelas GrandSlam Hunting: North American 29,540,21,714,22
train,Cabelas Ultimate Deer Hunt,540,21,714,22
train,Caesar IV,374,56,331,30
train,CaesarIA,345,54,296,27
train,Cafe 0: The Drowned Mermaid,345,54,296,27
train,Caffeine,177,32,145,10
train,Caffeine: Victoria's Legacy,239,40,208,11
train,Cake Bash,267,44,237,11
train,Calavera: Day of the Dead,345,54,296,27
train,Call Of Duty: Ghosts - Devastation,158,31,132,10
train,Call Of Duty: Ghosts - Invasion,158,31,132,10
train,Call Of Duty: Ghosts - Onslaught,158,31,132,10
train,Call of Anime: Vietnam War,268,44,237,11
train,Call of Cthulhu,114,21,99,7
train,Call of Cthulhu: Dark Corners of the Earth,345,54,296,27
train,Call of Duty - Black Ops 2: Nuketown Zombies,290,48,253,15
train,Call of Duty - Black Ops 2: Revolution,290,48,253,15
train,Call of Duty - Black Ops 2: Vengeance,287,47,246,19
train,Call of Duty - Black Ops: Annihilation,311,52,257,27
train,Call of Duty - Black Ops: Escalation,273,46,236,12
train,Call of Duty - Black Ops: First Strike,274,48,239,12
train,Call of Duty - Black Ops: Rezurrection,311,52,257,27
train,Call of Duty 2021,124,23,102,4
train,Call of Duty 4: Modern Warfare,374,58,332,27
train,Call of Duty 4: Modern Warfare Remastered,213,37,181,10
train,Call of Duty 5: World at War,331,52,285,24
train,Call of Duty 7: Black Ops,273,46,236,12
train,Call of Duty WW2: Vangaurd,124,23,102,4
train,Call of Duty Warzone,122,23,101,4
train,Call of Duty Warzone 2,123,23,102,4
train,Call of Duty: Advanced Warfare,169,31,138,10
train,Call of Duty: Black Ops,123,23,102,4
train,Call of Duty: Black Ops 2,287,47,246,19
train,Call of Duty: Black Ops 3,169,31,138,10
train,Call of Duty: Black Ops 4,114,21,99,7
train,Call of Duty: Black Ops 5,88,16,69,7
train,Call of Duty: Ghosts,158,31,132,10
train,Call of Duty: Infinite Warfare,158,32,134,4
train,Call of Duty: Modern Warfare,122,23,101,4
train,Call of Duty: Modern Warfare 2,332,56,278,24
train,Call of Duty: Modern Warfare 2 Remastered,114,21,99,7
train,Call of Duty: Vanguard,124,23,102,4
train,Call of Duty: WWII,124,23,102,4
train,Call of Gods,452,75,390,26
train,Call of Juarez: Bound in Blood,319,57,265,27
train,Call of Juarez: Gunslinger,263,44,226,14
train,Call of Juarez: The Cartel,231,37,200,13
train,Call of the Sea,88,16,69,7
train,Cannibal 2020,128,23,104,6
train,Cannibal Cuisine,247,42,210,13
train,Cannon Fodder 3,342,55,295,27
train,Cannons Lasers Rockets,316,54,267,21
train,Cant Drive This,172,32,148,10
train,Canyon Capers,345,54,296,27
train,Capcom Arcade Stadium,130,25,106,6
train,Captain Tsubasa: Rise of New Champions,211,33,184,11
train,Car Mechanic Simulator 2014,288,48,247,18
train,Car Mechanic Simulator 2015,136,26,134,9
train,Car Mechanic Simulator 2018,108,22,97,7
train,Car Mechanic Simulator 2021,88,16,69,7
train,Car Trader Simulator,267,44,237,11
train,Car Tune: Project,126,23,102,6
train,Car Wash Simulator,126,23,102,6
train,Carcassonne - Tiles & Tactics,270,44,240,10
train,Card City Nights,345,54,296,27
train,Card Hunter,380,62,332,30
train,Cardboard Ground,304,51,254,25
train,Caribbean Odyssey,188,33,155,13
train,Carmageddon: Max Damage,153,29,130,9
train,Carnivores: Dinosaur Hunter Reborn,257,46,225,12
train,Carrier Command 2,198,34,175,9
train,Carrion,183,32,151,12
train,Carrumble,177,30,154,11
train,Cartel Tycoon,125,22,105,4
train,Carto,319,53,271,21
train,Cartoon Strike,188,33,155,13
train,Casino Tycoon,536,26,691,21
train,Castaway Paradise,345,54,296,27
train,Castle Crashers,380,62,332,30
train,Castle Escape,345,54,296,27
train,Castle Story,345,54,296,27
train,Castle in The Darkness,345,54,296,27
train,Castle of Illusion,345,54,296,27
train,Castle of Shikigami III,533,39,639,24
train,CastleStorm,345,54,296,27
train,Castlevania Advance Collection,212,37,180,10
train,Castlevania: Lords of Shadow 2,300,50,259,17
train,Castlevania: Lords of Shadow Mirror of Fate HD,223,39,193,12
train,Catmouth Island,345,54,296,27
train,Catwoman,533,39,639,24
train,Celeste,331,54,279,28
train,Celestian Tales: Realms Beyond,302,51,252,25
train,Century: Age of Ashes,122,20,104,5
train,Ceres,196,29,167,14
train,Chainsaw Warrior,461,69,430,22
train,Chair Simulator,264,44,236,10
train,Champions of Anteria,169,29,146,10
train,Champions of Regnum,345,54,296,27
train,Chaos Galaxy,288,48,246,19
train,Chaos Reborn,294,47,259,16
train,Chaos Ride,345,54,296,27
train,Chaos on Deponia,333,57,282,20
train,Chasing Dead,169,29,147,9
train,Chernobyl 1986,121,24,108,9
train,Chernobyl Commando,316,54,267,21
train,Chernobylite,124,22,104,4
train,Chicken Invaders Universe,263,45,235,10
train,Chicken Police,419,68,363,22
train,Children of Zodiarcs,203,35,170,13
train,Children of the Nile: Alexandria,529,46,611,26
train,ChilloutVR,83,16,66,4
train,Chivalry 2,88,16,69,7
train,Chivalry: Deadliest Warrior,316,54,267,21
train,Chivalry: Medieval Warfare,212,38,178,10
train,Chompy Chomp Chomp,345,54,296,27
train,Christmas Adventures: A Winter Nights Dream,309,51,257,27
train,Chroma Squad,345,54,296,27
train,Chroma: Bloom And Blight,153,29,130,9
train,Chrome: SpecForce,319,54,275,20
train,Chronicle of Innsmouth: Mountains of Madness,414,63,376,27
train,Chrono Ark,304,51,254,25
train,Chronoblast,345,54,296,27
train,Chronology,304,48,257,27
train,Cinders,345,54,296,27
train,Circadian City,377,63,322,26
train,Citadels,276,45,239,16
train,Citalis,319,55,270,23
train,Cities In Motion,311,49,269,21
train,Cities XL,304,51,254,25
train,Cities XL 2012,298,50,251,23
train,Cities XL Platinum,274,44,240,11
train,Cities in Motion 2,294,48,254,18
train,Cities in Motion Design Dreams,311,49,269,21
train,Cities: Skylines,187,33,155,13
train,Cities: Skylines - After Dark,188,33,155,13
train,Cities: Skylines - Campus,187,33,155,13
train,Cities: Skylines - Green Cities,188,33,155,13
train,Cities: Skylines - Industries,188,33,155,13
train,Cities: Skylines - Mass Transit,188,33,155,13
train,Cities: Skylines - Parklife,188,33,155,13
train,Cities: Skylines - Snowfall,188,33,155,13
train,Cities: Skylines - Sunset Harbor,188,33,155,13
train,City Car Driving,269,45,234,15
train,City of Steam,342,56,298,19
train,Cityconomy,103,20,84,8
train,Citystate 2,124,23,102,4
train,Civilization Online,274,44,240,11
train,Civilization V,274,46,238,12
train,Civilization V - Babylon,274,46,238,12
train,Civilization V - Denmark - The Vikings,274,46,238,12
train,Civilization V - Explorer’s Map Pack,274,46,238,12
train,Civilization V - Korea,274,46,238,12
train,Civilization V - Mediterranean,274,46,238,12
train,Civilization V - Spain and Inca,274,46,238,12
train,Civilization V - Wonders of the Ancient World,274,46,238,12
train,Civilization V: Brave New World,274,46,238,12
train,Civilization V: Gods And Kings,274,46,238,12
train,Civilization V: Polynesia,274,46,238,12
train,Civilization V: Scrambled Continents,274,46,238,12
train,Civilization V: Scrambled Nations,274,46,238,12
train,Civilization VI,127,26,129,6
train,Civilization VI - Gathering Storm,127,26,129,6
train,Civilization VI - Rise and Fall,127,26,129,6
train,Civilization: Beyond Earth,284,47,242,19
train,Civilization: Beyond Earth - Rising Tide,284,47,242,19
train,Clash: Artifacts of Chaos,124,23,102,4
train,Clash: Mutants Vs Pirates,180,33,152,8
train,Classified Stories: The Tome of Myrkah,188,33,155,13
train,Clicker Heroes,345,54,296,27
train,Clicker Heroes 2,345,54,296,27
train,Cliffhorse,345,54,296,27
train,Cliffs of War: Fortress Defenders,220,38,189,8
train,Clones,533,37,645,22
train,Close Combat: Panthers in the Fog,316,54,267,21
train,Close Combat: The Longest Day,533,38,645,22
train,Close to the Sun,130,25,106,7
train,Cloud Chamber,219,39,183,15
train,CloudBuilt,274,44,240,11
train,Cloudlands: VR Minigolf,116,23,99,10
train,Cloudrift,188,33,155,13
train,Club Manager 2016,528,45,616,21
train,ClusterPuck 99,345,54,296,27
train,Clustertruck,319,55,270,23
train,Cmoar VR Cinema,101,19,87,7
train,Coaster Park Tycoon,229,39,202,14
train,Cobra Kai: The Karate Kid Saga Continues,156,27,134,4
train,Code Vein,164,28,142,8
train,Code of Honor - The French Foreign Legion,380,62,332,30
train,Code of Honor 2: Conspiracy Island,380,62,332,30
train,Code of Honor 3: Desperate Measures,380,62,332,30
train,Codename CURE,522,55,558,30
train,Coffee Talk,308,50,256,27
train,Coffin Dodgers,233,42,203,10
train,Cognition: An Erica Reed Thriller Episode 1,370,62,314,31
train,Cognition: An Erica Reed Thriller Episode 3,370,62,314,31
train,Cognition: An Erica Reed Thriller Episode 4,370,62,314,31
train,Cogret,188,33,155,13
train,Cold Contract,345,54,296,27
train,Cold Waters,248,42,214,14
train,Coldfire Keep,345,54,296,27
train,Colin McRae Dirt,323,56,272,24
train,Colonies Online,345,54,296,27
train,Color Symphony,345,54,296,27
train,Colossal Kaiju Combat: Kaijuland Battles,345,54,296,27
train,Colosse,90,16,77,7
train,Colt Canyon,299,50,253,22
train,Combat Arms: The Classic,531,41,628,23
train,Combat Extreme 2.0,345,54,296,27
train,Combat Force,113,20,95,4
train,Combat Mission Beyond Overlord,540,21,714,22
train,Combat Mission II Barbarossa to Berlin,540,21,714,22
train,Combat Mission Shock Force 2,319,54,271,22
train,Combat Mission: Fortress Italy,391,61,350,24
train,Combat Monsters,345,54,296,27
train,Combat Wings: The Great Battles of World War II,294,47,259,16
train,Command & Conquer: Generals,533,39,638,25
train,Command & Conquer: Red Alert 3 - Uprising,410,60,375,28
train,Commander: The Great War,500,61,514,24
train,Commandos 2: HD Remaster,124,23,102,4
train,Commandos: Strike Force,345,54,296,27
train,Committed: Das Geheimnis von Shady Pines,349,58,295,28
train,Company Of Heroes 2: The Western Front Armies,207,36,179,11
train,Company of Crime,149,30,135,9
train,Company of Heroes,487,54,520,22
train,Company of Heroes 2,207,36,179,11
train,Company of Heroes 2: Ardennes Assault,207,36,179,11
train,Company of Heroes 2: The British Forces,207,36,179,11
train,Conan Chop Chop,237,39,208,12
train,Conan Exiles,41,9,41,4
train,Conan Unconquered,122,20,104,5
train,Conarium,180,32,154,8
train,Concerned Joe,380,62,332,30
train,Concrete Jungle,270,47,240,15
train,Concursion,345,54,296,27
train,Conflict: Desert Storm,533,32,663,22
train,Confrontation,284,47,248,13
train,Conquest of Champions,345,54,296,27
train,Consortium,223,40,193,12
train,Constant C,274,44,240,11
train,Constantine,425,58,404,30
train,Contagion,442,57,433,31
train,Continents,345,54,296,27
train,Contra: Rogue Corps,203,34,178,9
train,Contraband,88,16,69,7
train,Contraband Police: Prologue,199,34,172,8
train,Contract Wars,274,44,240,11
train,Contract: Void Justice,345,54,296,27
train,Contrast,274,44,240,11
train,Control,124,23,102,4
train,Control: AWE,124,23,102,4
train,Control: The Foundation,124,23,102,4
train,Convoy,345,54,296,27
train,Cook Serve Delicious!,345,54,296,27
train,Cornerstone: The Song of Tyrim,232,40,202,10
train,Corpse Party 2: Dead Patient,183,32,151,12
train,Corrosion: Cold Winter Waiting,358,58,310,23
train,Corrupt Cup Contest,345,54,296,27
train,Corruption 2029,97,18,78,6
train,CortexGear:AngryDroids,345,54,296,27
train,Cosmic Highway,345,54,296,27
train,Cosmic Sunder: Elements,345,54,296,27
train,Cosmonautica - A Space Trading Adventure,345,54,296,27
train,Cossacks 3,207,35,175,12
train,Costume Quest,455,68,424,20
train,Costume Quest 2,302,51,256,22
train,Counter Strike Online,345,54,296,27
train,Counter Terrorist Agency,207,35,175,12
train,Counter-Strike Nexon: Zombies,529,46,611,26
train,Counter-Strike: Global Offensive,326,56,278,22
train,Counter-Strike: Source,487,51,531,22
train,Court of Ashes,302,51,252,25
train,Cozy Grove,124,23,102,4
train,Crackdown 3,117,22,99,10
train,Cradle,316,54,267,21
train,Craft the World,345,54,296,27
train,Craftlands Workshoppe,267,44,237,11
train,Craftopia,188,33,155,13
train,Crash Bandicoot 4: It’s About Time,114,21,99,7
train,Crash Bandicoot: N Sane Trilogy,169,32,146,10
train,Crash Time 2,319,54,276,24
train,Crash Time 4: The Syndicate,326,53,279,23
train,Crash Time: Autobahn Pursuit,380,62,332,30
train,Crashed Lander,345,54,296,27
train,Crasher,293,49,249,19
train,Crawl,345,54,296,27
train,Crayola Art Studio,533,38,645,22
train,Crazy Machines 2,483,60,488,24
train,Crazy Machines: Elements,524,47,604,20
train,Crazy Simulator,304,51,253,25
train,Crazy Taxi 3: High Roller,531,44,621,27
train,Crea,345,54,296,27
train,Creaks,188,33,155,13
train,Creature in the Well,141,27,131,9
train,Creed: Rise to Glory,68,14,61,1
train,Creeper World 3: Arc Eternal,345,54,296,27
train,Creeper World 4,354,59,301,26
train,Creepy Castle,345,54,296,27
train,Cricket 14,274,44,240,11
train,Cricket 19 - The Official Game of the Ashes,108,22,97,7
train,Crimson Desert,126,23,102,6
train,Crisis VRigade 2,126,23,102,6
train,Cristiano Ronaldo Freestyle,354,57,306,24
train,Critical Gravity,121,23,100,4
train,CrossCode,345,54,296,27
train,Crossfire Europe,345,54,296,27
train,Crossfire X,124,23,102,4
train,Crossing Souls,218,39,192,8
train,Crossout,277,46,240,16
train,Crossroads Inn,279,46,245,14
train,Crow,345,54,296,27
train,Crown Trick,254,45,223,12
train,Crowns and Pawns: Kingdom of Deceit,304,51,254,25
train,Crowntakers,345,54,296,27
train,Crucible,131,25,106,6
train,Cruelty Squad,123,22,102,4
train,Crumbling World,239,40,208,11
train,Crusader Kings II,317,53,265,24
train,Crusader Kings II: African Portraits,317,53,265,24
train,Crusader Kings II: Legacy of Rome,317,53,265,24
train,Crusader Kings II: Mediterranean Portraits,317,53,265,24
train,Crusader Kings II: Monks and Mystics,317,53,265,24
train,Crusader Kings II: Rajas Of India,317,53,265,24
train,Crusader Kings II: Ruler Designer,317,53,265,24
train,Crusader Kings II: Songs of Prosperity,317,53,265,24
train,Crusader Kings II: Sword of Islam,317,53,265,24
train,Crusader Kings II: The Old Gods,317,53,265,24
train,Crusader Kings II: The Republic,317,53,265,24
train,Crusader Kings II: Way Of Life,317,53,265,24
train,Crusaders of the Lost Idols,345,54,296,27
train,Crush Crush,345,54,296,27
train,Crush Online,221,39,191,11
train,Cry of Fear,357,59,310,23
train,Crying Suns,233,40,199,13
train,CryoFall,269,45,239,10
train,Crypt of the NecroDancer,319,53,267,26
train,Cryptark,318,54,268,23
train,Crysis,304,51,254,25
train,Crysis 2,226,39,196,10
train,Crysis 2 Remastered,97,19,80,4
train,Crysis 2: Decimation Pack,226,39,196,10
train,Crysis 2: Retaliation,226,39,196,10
train,Crysis 3,272,46,236,16
train,Crysis 3 Remastered,97,19,80,4
train,Crysis 3: The Lost Island,135,26,125,9
train,Crysis Remastered,97,19,80,4
train,Crysis Warhead,334,57,293,18
train,Crystal Catacombs,345,54,296,27
train,Crystar,160,31,134,10
train,Cthulhu Saves Christmas,220,35,190,11
train,Cthulhu: Books of Ancients,203,34,178,9
train,Cube Escape Collection,414,63,376,27
train,Cube World,116,23,99,10
train,Cubeland VR,111,22,97,6
train,Cubicity,345,54,296,27
train,Cuisine Royale,125,22,105,4
train,Cult of the Wind,345,54,296,27
train,Cuphead,294,49,251,19
train,Curious Expedition 2,418,70,362,20
train,Curse of the Dead Gods,153,29,130,9
train,Cyanide and Happiness - Freakpocalypse,124,23,102,4
train,Cyber Emoji Tale 2099,354,59,301,26
train,Cyber Shadow,441,67,410,17
train,D.R.A.P.,345,54,296,27
train,D4,180,28,156,12
train,DARQ,196,29,167,14
train,DC Outlaws,124,23,102,4
train,DC Universe Online,318,54,262,28
train,DC Universe Online Lightning Strikes,318,54,262,28
train,DC Universe Online: Fight For The Light,345,58,287,26
train,DCS world,198,35,164,14
train,DEADBOLT,345,54,296,27
train,DEEEER Simulator: Your Average Everyday Deer Game,310,54,266,18
train,DESYNC,319,55,270,23
train,DIGHARD: CRISIS,345,54,296,27
train,DISTRAINT,345,54,296,27
train,DJMax Respect V,239,40,208,11
train,DLC Quest,517,58,555,18
train,DOOM 64,93,19,81,7
